name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
TotalEquityGrossMinorityInterest,"35,491,100,000,000","23,209,988,000,000","22,678,596,000,000","21,491,059,000,000","19,648,076,000,000","18,790,440,000,000","18,820,580,000,000","17,842,416,000,000","17,416,089,000,000","17,383,789,000,000","17,490,783,000,000","17,278,855,000,000","17,199,291,000,000","17,322,128,000,000","17,257,314,000,000","17,008,674,000,000","16,510,240,000,000","16,338,577,000,000","16,121,798,000,000","15,534,636,000,000","14,905,845,000,000","14,050,967,000,000","13,672,294,000,000","13,463,761,000,000","13,106,349,000,000","13,103,522,000,000","12,979,509,000,000","12,612,275,000,000","12,225,541,000,000","12,265,852,000,000","12,095,892,000,000","11,833,674,000,000","11,693,699,000,000","11,725,662,000,000","11,567,667,000,000","11,313,234,000,000","10,868,862,000,000","10,765,355,000,000","10,542,451,000,000","10,139,437,000,000","9,785,830,000,000","9,707,679,000,000","9,389,371,000,000","8,765,500,000,000","8,184,817,000,000","7,843,835,000,000","7,397,160,000,000","6,845,929,000,000","6,163,301,000,000","5,484,335,000,000","5,284,025,000,000","4,778,495,000,000","4,991,053,000,000",,"4,776,437,000,000","4,406,779,000,000","3,994,767,000,000",,"3,160,897,000,000","2,948,352,000,000","2,670,644,000,000"
	StockholdersEquity,"30,321,838,000,000","21,693,784,000,000","21,325,100,000,000","20,396,987,000,000","18,793,974,000,000","18,039,121,000,000","18,166,708,000,000","17,367,261,000,000","17,005,632,000,000","17,004,977,000,000","17,175,932,000,000","17,021,849,000,000","16,932,873,000,000","17,083,044,000,000","17,026,142,000,000","16,794,058,000,000","16,310,915,000,000","16,168,527,000,000","15,965,562,000,000","15,413,093,000,000","14,784,066,000,000","13,937,352,000,000","13,587,842,000,000","13,382,959,000,000","12,990,867,000,000","12,991,465,000,000","12,862,123,000,000","12,476,433,000,000","12,095,476,000,000","12,139,945,000,000","11,989,091,000,000","11,720,779,000,000","11,568,309,000,000","11,596,946,000,000","11,437,909,000,000","11,176,022,000,000","10,726,067,000,000","10,629,299,000,000","10,404,560,000,000","10,005,317,000,000","9,627,846,000,000","9,553,482,000,000","9,235,221,000,000","8,627,253,000,000","8,029,406,000,000","7,703,473,000,000","7,275,688,000,000","6,730,251,000,000","6,042,897,000,000","5,484,335,000,000","5,284,025,000,000","4,778,495,000,000","4,991,053,000,000","4,889,694,000,000","4,776,437,000,000","4,406,779,000,000","3,994,767,000,000","3,878,196,000,000","3,160,897,000,000","2,948,352,000,000","2,670,644,000,000"
		CapitalStock,"391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","391,406,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","369,500,000,000","419,500,000,000","419,500,000,000","419,500,000,000","419,500,000,000","419,500,000,000","419,500,000,000","365,432,000,000","365,432,000,000","365,432,000,000"
			PreferredStock,"38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,145,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,605,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,500,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,145,000,000","38,144,000,000","38,144,000,000","38,144,000,000","43,306,000,000","43,306,000,000","43,306,000,000","43,306,000,000","43,306,000,000","43,306,000,000","43,306,000,000","43,306,000,000","43,306,000,000"
			CommonStock,"352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","352,962,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,355,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,355,395,000","331,356,000,000","331,356,000,000","331,356,000,000","331,355,500,000","331,356,000,000","331,356,000,000","331,356,000,000","331,356,000,000","331,355,000,000","331,356,000,000","331,356,000,000","331,356,000,000","376,194,000,000","376,194,000,000","376,194,000,000","376,194,000,000","376,194,000,000","376,194,000,000","322,126,000,000","322,126,000,000","322,126,000,000"
		AdditionalPaidInCapital,"11,407,631,000,000","2,696,385,000,000","2,720,698,000,000","2,720,698,000,000","2,720,829,000,000","2,692,485,000,000","2,417,901,000,000","2,274,619,000,000","2,274,620,000,000","2,274,620,000,000","2,274,623,000,000","2,274,623,000,000","2,274,623,000,000","2,274,623,000,000","2,274,623,000,000","2,274,386,000,000","2,274,386,000,000","2,274,386,000,000","2,274,386,000,000","2,274,386,000,000","2,274,386,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,157,772,000,000","1,187,485,000,000","1,187,485,000,000","1,186,905,000,000","1,312,372,000,000","1,314,549,000,000","1,312,141,000,000","1,299,357,000,000","1,299,357,000,000","1,299,357,000,000","739,612,000,000","739,612,000,000","739,612,000,000"
		RetainedEarnings,"17,842,157,000,000","18,091,949,000,000","17,386,369,000,000","16,778,126,000,000","15,708,484,000,000","15,175,304,000,000","15,201,008,000,000","14,689,529,000,000","14,312,728,000,000","14,446,404,000,000","14,586,430,000,000","14,459,087,000,000","14,395,284,000,000","14,664,698,000,000","14,922,609,000,000","14,584,854,000,000","14,108,635,000,000","14,039,250,000,000","13,713,763,000,000","13,194,871,000,000","12,620,716,000,000","12,462,772,000,000","12,210,427,000,000","11,915,691,000,000","11,540,395,000,000","11,532,500,000,000","11,337,036,000,000","10,987,402,000,000","10,638,446,000,000","10,690,605,000,000","10,609,584,000,000","10,393,471,000,000","10,167,061,000,000","10,172,632,000,000","9,999,380,000,000","9,647,307,000,000","9,250,005,000,000","9,204,703,000,000","8,933,191,000,000","8,510,297,000,000","8,134,452,000,000","8,053,307,000,000","7,719,042,000,000","7,209,705,000,000","6,598,036,000,000","6,253,917,000,000","5,838,347,000,000","5,260,970,000,000","4,624,842,000,000","4,334,679,000,000","4,126,207,000,000","3,583,144,000,000","3,116,061,000,000","3,036,750,000,000","2,975,139,000,000","2,678,143,000,000","2,292,597,000,000","2,199,136,000,000","2,073,257,000,000","1,862,536,000,000","1,625,958,000,000"
		TreasuryStock,"18,011,000,000","18,011,000,000","21,397,000,000","21,397,000,000","21,397,000,000","35,699,000,000","226,254,000,000","354,945,000,000","354,945,000,000","354,945,000,000","354,945,000,000","354,945,000,000","354,945,000,000","354,945,000,000","354,945,000,000","354,945,000,000","354,945,000,000","354,945,000,000","354,945,000,000","354,945,000,000","354,945,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000",,"15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","15,484,000,000","14,976,000,000","14,976,000,000","15,245,000,000","23,475,000,000","23,475,000,000","23,475,000,000","23,129,000,000","23,129,000,000","23,129,000,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,"-173,839,000,000","-53,104,000,000","-92,410,000,000","-147,282,000,000","-36,993,000,000","-134,158,000,000","-44,133,000,000","-61,101,000,000","-52,608,000,000","13,514,000,000","-22,542,000,000","-54,543,000,000","-62,233,000,000",,"-184,265,000,000","-110,325,000,000","-87,259,000,000","-73,044,000,000","17,142,000,000","-35,511,000,000","-86,977,000,000","-40,204,000,000","-16,553,000,000","-18,179,000,000",,"4,606,000,000","-94,025,000,000","-80,203,000,000","-62,017,000,000","-74,232,000,000","-42,545,000,000","-93,925,000,000","72,234,000,000","80,396,000,000","118,702,000,000","158,096,000,000","133,494,000,000","84,902,000,000","33,254,000,000","6,788,000,000","-16,322,000,000","5,725,000,000","3,901,000,000",
	MinorityInterest,"5,169,262,000,000","1,516,204,000,000","1,353,496,000,000","1,094,072,000,000","854,102,000,000","751,319,000,000","653,872,000,000","475,155,000,000","410,457,000,000","378,812,000,000","314,851,000,000","257,006,000,000","266,418,000,000","239,084,000,000","231,172,000,000","214,616,000,000","199,325,000,000","170,050,000,000","156,236,000,000","121,543,000,000","121,779,000,000","113,615,000,000","84,452,000,000","80,802,000,000","115,482,000,000","112,057,000,000","117,386,000,000","135,842,000,000","130,065,000,000","125,907,000,000","106,801,000,000","112,895,000,000","125,390,000,000","128,716,000,000","129,758,000,000","137,212,000,000","142,795,000,000","136,056,000,000","137,891,000,000","134,120,000,000","157,984,000,000","154,197,000,000","154,150,000,000","138,247,000,000","155,411,000,000","140,362,000,000","121,472,000,000","115,678,000,000","120,404,000,000",,,,,,,,,,,,
TotalCapitalization,"40,394,895,000,000","32,735,058,000,000","31,751,917,000,000","29,186,722,000,000","28,218,349,000,000","26,547,187,000,000","26,913,629,000,000","26,257,596,000,000","25,899,939,000,000","23,841,011,000,000","24,276,145,000,000","23,972,171,000,000","22,117,797,000,000","20,767,809,000,000","20,263,025,000,000","19,979,621,000,000","18,926,414,000,000","17,734,785,000,000","17,850,930,000,000","17,252,552,000,000","15,724,005,000,000","14,585,080,000,000","13,952,789,000,000","13,687,197,000,000","13,269,307,000,000","13,465,307,000,000","13,442,894,000,000","13,118,325,000,000","12,718,500,000,000","12,867,775,000,000","12,625,419,000,000","12,607,775,000,000","12,384,914,000,000","12,400,580,000,000","12,477,907,000,000","12,368,581,000,000","11,949,411,000,000","11,821,351,000,000","11,636,428,000,000","10,949,242,000,000","10,595,173,000,000","10,237,329,000,000","9,603,035,000,000","8,823,580,000,000","8,428,156,000,000","8,176,771,000,000","7,877,899,000,000","7,427,100,000,000","6,609,638,000,000","5,888,574,000,000","5,697,818,000,000","5,332,759,000,000","5,909,912,000,000","5,709,638,000,000","5,529,848,000,000","5,191,670,000,000","5,106,322,000,000","4,869,507,000,000","4,203,358,000,000","4,026,119,000,000","3,682,706,000,000"
PreferredStockEquity,"38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,444,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,145,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,605,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,500,000","38,144,000,000","38,144,000,000","38,144,000,000","38,144,000,000","38,145,000,000","38,144,000,000","38,144,000,000","38,144,000,000","43,306,000,000","43,306,000,000","43,306,000,000","43,306,000,000","43,306,000,000","43,306,000,000","43,306,000,000","43,306,000,000","43,306,000,000"
CommonStockEquity,"30,283,394,000,000","21,655,340,000,000","21,286,656,000,000","20,358,543,000,000","18,755,530,000,000","18,000,677,000,000","18,128,264,000,000","17,328,817,000,000","16,967,188,000,000","16,966,533,000,000","17,137,488,000,000","16,983,405,000,000","16,894,429,000,000","17,044,600,000,000","16,987,698,000,000","16,755,614,000,000","16,272,471,000,000","16,130,083,000,000","15,927,118,000,000","15,374,649,000,000","14,745,622,000,000","13,899,208,000,000","13,549,698,000,000","13,344,815,000,000","12,952,723,000,000","12,953,321,000,000","12,823,979,000,000","12,438,289,000,000","12,057,332,000,000","12,101,801,000,000","11,950,947,000,000","11,682,635,000,000","11,530,165,000,000","11,558,802,000,000","11,399,765,000,000","11,137,877,000,000","10,687,923,000,000","10,591,155,000,000","10,366,416,000,000","9,967,172,395,000","9,589,702,000,000","9,515,338,000,000","9,197,077,000,000","8,589,108,500,000","7,991,262,000,000","7,665,329,000,000","7,237,544,000,000","6,692,107,000,000","6,004,752,000,000","5,446,191,000,000","5,245,881,000,000","4,740,351,000,000","4,947,747,000,000","4,846,388,000,000","4,733,131,000,000","4,363,473,000,000","3,951,461,000,000","3,834,890,000,000","3,117,591,000,000","2,905,046,000,000","2,627,338,000,000"
CapitalLeaseObligations,"325,793,000,000","319,245,000,000","257,920,000,000","255,149,000,000","293,504,000,000","184,625,000,000","155,579,000,000","160,355,000,000","287,345,000,000","277,245,000,000","132,010,000,000","116,875,000,000","104,721,000,000","28,244,000,000","30,550,000,000","30,366,000,000","27,537,000,000","27,367,000,000","29,649,000,000","29,427,000,000","31,782,000,000","30,272,000,000","32,445,000,000","32,194,000,000","34,352,000,000","38,971,000,000","36,231,000,000","37,079,000,000",,,,,,,"1,692,000,000","1,921,000,000","2,501,000,000","3,074,000,000","5,740,000,000","4,178,000,000","4,709,000,000","5,234,000,000","5,740,000,000","6,245,000,000","6,729,000,000","7,212,000,000","7,675,000,000","8,138,000,000","8,584,000,000",,,,,,,,,,,,
NetTangibleAssets,"27,830,273,000,000","19,249,481,000,000","18,901,351,000,000","18,031,819,000,000","16,443,611,000,000","15,759,204,000,000","15,796,158,000,000","15,028,154,000,000","14,787,295,000,000","14,798,748,000,000","14,972,318,000,000","14,892,271,000,000","14,818,393,000,000","15,076,806,000,000","15,199,863,000,000","14,936,104,000,000","14,463,078,000,000","14,345,372,000,000","14,149,205,000,000","13,615,817,000,000","13,007,316,000,000","13,105,208,000,000","12,826,374,000,000","12,631,248,000,000","12,477,640,000,000","12,489,579,000,000","12,364,495,000,000","12,008,633,000,000","11,560,842,000,000","11,614,925,000,000","11,492,571,000,000","11,232,806,000,000","11,296,615,000,000","11,333,853,000,000","11,187,801,000,000","10,932,134,000,000","10,487,953,000,000","10,395,406,000,000","10,182,695,000,000","9,792,872,000,000","9,418,901,000,000","9,346,310,000,000","9,038,436,000,000","8,436,293,000,000","7,842,451,000,000","7,523,358,000,000","7,103,783,000,000","6,559,240,000,000","5,877,080,000,000","5,581,619,000,000","5,382,067,000,000","4,886,992,000,000","5,100,108,000,000","5,002,578,000,000","4,902,947,000,000","4,572,847,000,000","4,169,751,000,000","4,060,972,000,000","3,350,578,000,000","3,140,448,000,000","2,874,011,000,000"
WorkingCapital,"15,798,824,000,000","5,351,724,000,000","5,671,319,000,000","4,513,571,000,000","4,846,196,000,000","3,695,481,000,000","4,302,663,000,000","3,998,655,000,000","4,125,469,000,000","2,928,195,000,000","4,849,908,000,000","5,938,958,000,000","5,171,809,000,000","4,814,978,000,000","6,112,233,000,000","6,004,875,000,000","5,480,099,000,000","4,560,892,000,000","5,595,475,000,000","5,143,221,000,000","3,748,737,000,000","3,780,083,000,000","3,742,384,000,000","3,312,462,000,000","3,706,323,000,000","3,856,624,000,000","3,830,420,000,000","3,366,921,000,000","3,100,512,000,000","3,337,772,000,000","3,421,950,000,000","3,484,318,000,000","3,406,200,000,000","3,433,740,000,000","3,574,198,000,000","3,353,686,000,000","3,128,743,000,000","3,114,926,000,000","3,128,904,000,000","2,609,416,000,000","2,627,378,000,000","2,532,308,000,000","2,299,986,000,000","1,926,388,000,000","1,972,760,000,000","2,014,285,000,000","2,205,833,000,000","1,933,651,000,000","1,402,306,000,000","1,376,667,000,000","1,278,827,000,000","939,116,000,000","1,122,654,000,000","1,115,159,000,000","971,020,000,000","926,834,000,000","1,024,367,000,000","808,443,000,000","322,867,000,000","160,361,000,000","-30,195,000,000"
InvestedCapital,"44,651,753,000,000","36,101,829,000,000","35,047,587,000,000","32,131,257,000,000","29,887,602,000,000","28,002,169,000,000","29,337,968,000,000","29,029,702,000,000","28,233,577,000,000","25,103,556,000,000","25,959,496,000,000","25,346,967,000,000","23,694,490,000,000","22,337,503,000,000","22,256,944,000,000","21,839,249,000,000","20,481,215,000,000","19,147,665,000,000","19,173,875,000,000","18,668,552,000,000","17,860,449,000,000","16,759,577,000,000","16,804,646,000,000","16,602,030,000,000","15,580,826,000,000","15,573,056,000,000","15,525,748,000,000","15,373,513,000,000","14,905,714,000,000","15,035,351,000,000","15,148,666,000,000","14,759,397,000,000","14,877,644,000,000","14,569,284,000,000","14,526,827,000,000","14,443,194,000,000","13,787,025,000,000","13,534,988,000,000","13,385,482,000,000","12,702,876,395,000","12,457,851,000,000","12,036,822,000,000","11,862,895,000,000","11,032,939,500,000","10,319,596,000,000","9,759,208,000,000","9,369,730,000,000","9,290,750,000,000","8,431,273,000,000","6,305,078,000,000","6,219,376,000,000","5,863,753,000,000","6,558,049,000,000","6,241,474,000,000","6,261,593,000,000","5,614,151,000,000","5,220,331,000,000","5,192,484,000,000","4,613,451,000,000","4,446,358,000,000","4,177,739,000,000"
TangibleBookValue,"27,791,829,000,000","19,211,037,000,000","18,862,907,000,000","17,993,375,000,000","16,405,167,000,000","15,720,760,000,000","15,757,714,000,000","14,989,710,000,000","14,748,851,000,000","14,760,304,000,000","14,933,874,000,000","14,853,827,000,000","14,779,949,000,000","15,038,362,000,000","15,161,419,000,000","14,897,660,000,000","14,424,634,000,000","14,306,928,000,000","14,110,761,000,000","13,577,373,000,000","12,968,872,000,000","13,067,064,000,000","12,788,230,000,000","12,593,104,000,000","12,439,496,000,000","12,451,435,000,000","12,326,351,000,000","11,970,489,000,000","11,522,698,000,000","11,576,781,000,000","11,454,427,000,000","11,194,662,000,000","11,258,471,000,000","11,295,709,000,000","11,149,657,000,000","10,893,989,000,000","10,449,809,000,000","10,357,262,000,000","10,144,551,000,000","9,754,727,395,000","9,380,757,000,000","9,308,166,000,000","9,000,292,000,000","8,398,148,500,000","7,804,307,000,000","7,485,214,000,000","7,065,639,000,000","6,521,096,000,000","5,838,935,000,000","5,543,475,000,000","5,343,923,000,000","4,848,848,000,000","5,056,802,000,000","4,959,272,000,000","4,859,641,000,000","4,529,541,000,000","4,126,445,000,000","4,017,666,000,000","3,307,272,000,000","3,097,142,000,000","2,830,705,000,000"
TotalDebt,"14,694,152,000,000","14,765,734,000,000","14,018,851,000,000","12,027,863,000,000","11,425,576,000,000","10,186,117,000,000","11,365,283,000,000","11,861,240,000,000","11,553,734,000,000","8,414,268,000,000","8,954,018,000,000","8,480,437,000,000","6,904,782,000,000","5,321,147,000,000","5,299,796,000,000","5,114,001,000,000","4,236,281,000,000","3,044,949,000,000","3,276,406,000,000","3,323,330,000,000","3,146,609,000,000","2,890,641,000,000","3,287,393,000,000","3,289,409,000,000","2,662,455,000,000","2,658,706,000,000","2,738,000,000,000","2,972,303,000,000","2,848,382,000,000","2,933,550,000,000","3,197,719,000,000","3,076,762,000,000","3,347,479,000,000","3,010,482,000,000","3,128,754,000,000","3,307,238,000,000","3,101,603,000,000","2,946,907,000,000","3,024,806,000,000","2,739,882,000,000","2,872,858,000,000","2,526,718,000,000","2,671,558,000,000","2,450,076,000,000","2,335,063,000,000","2,101,091,000,000","2,139,861,000,000","2,606,781,000,000","2,435,105,000,000","858,887,000,000","973,495,000,000","1,123,402,000,000","1,610,302,000,000","1,395,086,000,000","1,528,462,000,000","1,250,678,000,000","1,268,870,000,000","1,357,594,000,000","1,495,860,000,000","1,541,312,000,000","1,550,401,000,000"
NetDebt,"5,316,349,000,000","10,685,655,000,000","9,481,890,000,000","7,584,173,000,000","6,073,637,000,000","6,727,242,000,000","7,670,690,000,000","8,337,542,000,000","8,498,999,000,000","6,248,392,000,000","6,767,212,000,000","5,732,549,000,000","3,701,648,000,000","2,779,201,000,000","2,202,379,000,000","2,731,914,000,000","1,292,132,000,000","768,241,000,000","1,466,134,000,000","1,563,965,000,000","1,622,932,000,000","1,386,002,000,000","1,358,869,000,000","1,539,639,000,000","393,504,000,000","914,817,000,000","1,455,205,000,000","1,737,983,000,000","1,430,782,000,000","1,945,534,000,000","1,931,411,000,000","1,848,015,000,000","1,830,078,000,000","1,611,428,000,000","1,624,929,000,000","1,721,045,000,000","1,542,200,000,000","2,223,066,000,000","1,717,105,000,000","1,803,987,000,000","1,054,666,000,000","1,142,105,000,000","1,504,152,000,000","1,453,861,000,000","706,407,000,000","725,845,000,000","880,972,000,000","1,556,137,000,000","1,306,670,000,000",,"71,902,000,000","477,172,000,000","641,613,000,000",,"1,119,308,000,000","997,792,000,000","942,700,000,000",,"1,368,728,000,000","1,407,294,000,000","1,351,765,000,000"
ShareIssued,"70,598,384","70,592,343","70,592,343","70,592,343","70,592,343","70,592,343","70,592,343","70,592,343","70,608,710","70,592,343","70,592,343","70,592,343","70,592,343","70,592,343","70,592,343","70,592,343","70,608,710","70,592,343","70,592,343","70,592,343","70,592,343","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","66,271,100","65,911,322","73,894,503","66,271,100","66,271,100","75,238,770","83,896,362","75,238,770","75,238,770","75,238,770","83,896,362","64,425,064","64,425,064","64,425,064"
OrdinarySharesNumber,"70,224,814","70,224,814","70,218,729","70,218,729","70,218,729","70,127,501","69,413,864","68,939,926","68,939,926","68,939,926","68,939,926","68,939,926","68,939,926","68,939,926","68,939,927","68,939,927","68,939,927","68,939,927","68,939,927","68,939,927","68,939,927","65,911,305","65,911,305","65,911,305","65,911,305","65,911,305","65,911,305","65,911,305","65,911,305","65,911,305","65,911,308","65,911,308","65,911,308","65,911,308","65,911,310","65,911,310","65,911,310","65,911,310","65,911,316","65,911,316","65,911,316","65,911,316","65,911,319","65,911,319","65,911,319","65,911,319","65,911,322","65,911,322","65,911,322","73,534,725","65,911,328","65,911,328","74,849,856","83,507,448","74,842,861","74,628,861","74,628,861","83,286,453","63,818,179","63,818,182","63,818,182"
PreferredSharesNumber,"7,682,759","7,682,759","7,672,432","7,672,432","7,672,432","7,672,432","7,672,433","7,672,433","7,672,433","7,672,433","7,672,433","7,672,433","7,672,433","7,672,433","7,672,433","7,672,433","7,672,433","7,672,433","7,672,433","7,672,433","7,672,433","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,402","7,623,403","7,623,403","7,623,402","7,623,403","7,623,405","7,623,405","8,657,592","8,657,592","8,657,592","8,657,592","8,657,592","8,657,592","8,657,592","8,657,594","8,657,594"
TreasurySharesNumber,"367,529","367,529","373,614","373,614","373,614","464,842","1,178,479","1,652,417","1,652,417","1,652,417","1,652,417","1,652,417","1,652,417","1,652,417","1,652,416","1,652,416","1,652,416","1,652,416","1,652,416","1,652,416","1,652,416","359,795","359,795","359,795","359,795","359,795","359,795","359,795","359,795","359,795","359,792","359,792","359,792","359,792","359,790","359,790","359,790","359,790","359,784","359,784","359,784","359,784","359,781","359,781","359,781","359,781","359,778","359,778",,"359,778","359,772","359,772","388,914","388,914","395,909","609,909","609,909","609,909","606,885","606,882","606,882"